"","blcdb9-I","263d3f-I","c4155b-C"
"MANEAL",1.1738165487982,-0.81545260366532,0
"MANF",-1.61457301913087,0.214900104718365,0
"MANSC1",1.37321664595686,-0.572640275373083,0
"MAOA",0.454568826131717,-1.45943589176595,0
"MAOB",1.53428083211074,-0.343934174673432,0
"MAP1A",-1.12294675831649,0,0.871789657932251
"MAP1B",-1.59102424124043,0.254002718645518,0
"MAP1LC3B",0,-0.368718962264667,1.51800203897726
"MAP1S",0.383723979042758,-1.50801063245084,0
"MAP2",-1.39849284863438,0.538963297110832,0
"MAP2K1",-0.646426486296856,0,1.315871744996
"MAP2K2",0.873781997436152,-1.12111373995166,0
"MAP2K3",0,-1.58103175901744,0.270263990555587
"MAP2K4",0.786996236969883,0,-1.1988202203677
"MAP2K5",-1.43770598465435,0,0.48520312192448
"MAP2K6",1.40796043025126,0,-0.526156187935025
"MAP2K7",1.71689311466363,0,-0.0299275331365381
"MAP3K1",1.1738165487982,-0.81545260366532,0
"MAP3K10",1.1738165487982,-0.81545260366532,0
"MAP3K11",1.1738165487982,-0.81545260366532,0
"MAP3K2",0.860775859165302,-1.13303737730242,0
"MAP3K20",1.04069244301238,-0.958747903048665,0
"MAP3K3",1.1738165487982,-0.81545260366532,0
"MAP3K4",-1.70022591374973,0.0619856571249792,0
"MAP3K5",0.955964255092871,-1.04339857998161,0
"MAP3K6",0.841562213273687,-1.15046991751315,0
"MAP3K7",-1.63124204042581,0.186520214424493,0
"MAP3K8",1.50534678703247,-0.387698601965185,0
"MAP4",-1.60556282787203,0,0.229994459289485
"MAP4K1",1.1738165487982,-0.81545260366532,0
"MAP4K2",1.60901854322577,-0.224225142930881,0
"MAP4K3",-1.35318740911284,0.598813241035403,0
"MAP4K4",-1.03966168591554,0,0.959806843818772
"MAP4K5",-1.45945056335462,0.454547929977379,0
"MAP7",-1.65636776506207,0.142555201954326,0
"MAP7D1",-1.69085605755798,0,0.0796418845057424
"MAP7D2",1.1738165487982,-0.81545260366532,0
"MAP7D3",0,1.463945736314,-0.448131856367925
"MAP9",-1.14501464996756,0.847600448574185,0
"MAPK1",1.5978736546411,0,-0.242744428080021
"MAPK11",1.1738165487982,-0.81545260366532,0
"MAPK12",-1.5788696939986,0,0.273757453118404
"MAPK13",1.20900653876707,0,-0.775253010512976
"MAPK14",0,1.12382987787378,-0.870828863771274
"MAPK3",-0.592175745475529,0,1.35829899702785
"MAPK7",-0.252726671228378,0,1.59180339734201
"MAPK8",1.71875339632246,-0.0262954036758559,0
"MAPK8IP3",0.678231535688142,-1.29030176244047,0
"MAPK9",0.0714367099492999,-1.69522722399475,0
"MAPKAP1",1.54640201319305,-0.325198105836819,0
"MAPKAPK2",0,1.43160335102949,-0.493695692812636
"MAPKAPK3",-0.986576644659701,1.01336355954566,0
"MAPKAPK5",1.31563528369361,-0.646723599442764,0
"MAPKBP1",-1.45533521918474,0,0.460397855712627
"MAPRE1",0,0.984177319965479,-1.01573966318578
"MAPRE2",-1.68883155631252,0,0.0834236372612319
"MAPRE3",-1.58689457259808,0.260746344678716,0
"MAPT",0,0.568549741423343,-1.37631640761228
"MARC1",0.390767575683308,-1.50328496337088,0
"MARC2",1.24281788849079,0,-0.7356292910433
"MARCH5",-1.69283059714233,0,0.0759422389564845
"MARCH6",1.1738165487982,-0.81545260366532,0
"MARCH7",-1.23698720840195,0.742534310533861,0
"MARCKS",-1.45287038657438,0,0.463890699005091
"MARCKSL1",-1.49953227317539,0.396336922163603,0
"MARCO",-1.00942832853223,0,0.990541946628427
"MARF1",-1.57697080720059,0.276818452080247,0
"MARK1",1.04912993773142,-0.950051856047374,0
"MARK2",-1.5204706007968,0.364987728198356,0
"MARK3",-1.68832460660147,0.0843688039099908,0
"MARK4",1.1738165487982,-0.81545260366532,0
"MARS",1.50868065433899,-0.382722561336446,0
"MARS2",1.36025041506829,0,-0.589634260329713
"MARVELD2",1.1738165487982,-0.81545260366532,0
"MARVELD3",1.1738165487982,-0.81545260366532,0
"MASP1",0.435205921194137,-1.4729433577918,0
"MASP2",0.277253616154129,-1.57670051469463,0
"MAST2",1.55709764956913,-0.308458618740882,0
"MAST3",-1.44150134141491,0,0.479897242722731
"MAST4",1.22200465797434,0,-0.760138970046874
"MASTL",1.1738165487982,-0.81545260366532,0
"MAT1A",0.977561013709384,-1.02227238710919,0
"MAT2A",1.72705786886643,0,-0.00994306751642967
"MAT2B",1.43212832041929,-0.492967003735178,0
"MATK",1.1738165487982,-0.81545260366532,0
"MATN2",-1.08990376818819,0,0.907316111858064
"MATN3",0,-1.18993288952351,0.797170326113386
"MATN4",1.1738165487982,-0.81545260366532,0
"MATR3",0,0.771733380751436,-1.21204466253954
"MAU2",0,-1.64279170923579,0.166494093731429
"MAVS",1.10214132255176,-0.89425400081319,0
"MAX",-0.886517372778377,1.10934081471262,0
"MAZ",-0.950605330119736,1.04859435566068,0
"MB",1.68297079429138,-0.0943067695086892,0
"MB21D1",-1.63824588920945,0.174412562997426,0
"MB21D2",-1.56589473755306,0,0.29454056766533
"MBD1",-1.11552379037117,0.879842015784665,0
"MBD2",1.72583549219193,-0.0123644315004761,0
"MBD3",-1.72836759627737,0.00734307413995421,0
"MBD4",1.56885131257215,0,-0.289831840443861
"MBIP",-1.41217023177023,0,0.520426778625697
"MBL2",0,-1.62989957330391,0.188828344066087
"MBLAC1",1.4375853398026,-0.485371477168555,0
"MBLAC2",1.69462241432607,-0.0725752829256897,0
"MBNL1",0.791871465698697,-1.19456880545262,0
"MBNL2",-1.50268890383308,0.391653598704155,0
"MBOAT1",1.1738165487982,-0.81545260366532,0
"MBOAT2",0,1.10552896531819,-0.890618446480593
"MBOAT7",-0.996271631823922,0,1.00372374034394
"MBP",-1.59810657762127,0.24235994565622,0
"MBTD1",-1.29883752636235,0,0.667686323774567
"MBTPS1",0.0264719681140207,-1.71866309677251,0
"MBTPS2",1.1738165487982,-0.81545260366532,0
"MCAM",0,-0.911662397812097,1.08580875721588
"MCAT",1.4353714652732,-0.488457528966107,0
"MCC",1.34685087413845,-0.607002047064242,0
"MCCC1",1.13337542388099,-0.860405526571598,0
"MCCC2",0.211613415559431,0,-1.61652160638296
"MCEE",1.52206309899985,-0.362575562437891,0
"MCF2L",0.305194318474678,-1.5591686895218,0
"MCFD2",1.3477803614854,0,-0.605803561093878
"MCL1",0,-1.5895335037684,0.256440853823783
"MCM2",1.42356317787157,0,-0.50481238974245
"MCM3",1.54296416734241,-0.330537055782831,0
"MCM3AP",0.905850621865017,-1.09128192520844,0
"MCM4",1.72690511718432,0,-0.0102459232549599
"MCM5",1.14340054700877,0,-0.849382550199091
"MCM6",0,1.09232351415973,-0.904742100972173
"MCM7",1.6823627669209,-0.095430403972676,0
"MCMBP",-1.58755813424521,0,0.259664988247161
"MCRIP1",-0.6945580146473,1.27697216574562,0
"MCRIP2",1.22606212523392,-0.755390929606254,0
"MCRS1",-1.43714546520943,0.485985146399442,0
"MCTS1",1.25473408324372,-0.721421965324704,0
"MCU",0.941494585110245,0,-1.05738586906924
"MCUB",1.1738165487982,-0.81545260366532,0
"MCUR1",1.44484620893426,-0.475205625313612,0
"MDC1",0,-1.71463651539873,0.0343185602068723
"MDH1",0.589570053033958,-1.36029967355856,0
"MDH2",1.44455760265839,-0.475611009734989,0
"MDK",-1.38692967129292,0,0.554461270004631
"MDM1",-0.533888295920207,0,1.40225400253299
"MDM2",1.1738165487982,-0.81545260366532,0
"MDM4",-1.34147631461155,0,0.613913925167205
"MDN1",0,-1.38987788681151,0.550524662973118
"MDP1",1.51212291518233,-0.377566884077904,0
"ME1",0.734676565265989,-1.24362036312323,0
"ME2",1.56374471464292,-0.297954874493773,0
"ME3",0.879878240475833,-1.11549030967939,0
"MEA1",1.07427524392668,-0.923837916919736,0
"MEAF6",1.69536925701649,0,-0.0711691747556386
"MECP2",-1.01284411957528,0,0.987100652487385
"MECR",0,-1.23485005613509,0.745057633894575
"MED1",-0.882706383571437,1.11287397317495,0
"MED10",0,1.07324480712119,-0.924921023091711
"MED11",1.29463580335517,-0.672886098658417,0
"MED12",-1.4106929079599,0.522439822036257,0
"MED13",-0.225386110051477,0,1.60832432607385
"MED13L",0,0.913350577416755,-1.08421505198734
"MED14",0,0.902570195953995,-1.09436210660485
"MED15",0.533007305579038,0,-1.40290564667827
"MED16",-1.19745193836274,0.788566949233298,0
"MED17",0,1.03249247062625,-0.967151713173752
"MED18",-0.69715039123929,1.27484280323222,0
"MED19",1.47324288982827,0,-0.434773680855913
"MED20",-1.16244343109692,0.828226386413692,0
"MED21",0.81256082050101,0,-1.17637832894125
"MED22",-1.61233869614573,0.218658904213013,0
"MED23",-0.972304105417481,1.02744252475949,0
"MED24",-1.68363816824948,0.0930722939562415,0
"MED25",1.70600961313342,0,-0.0509578032365292
"MED26",-1.64546537997826,0.161814293384306,0
"MED27",0,1.67276431404065,-0.11303590803537
"MED28",1.61206319033853,0,-0.219121663015425
"MED29",-0.940583193993993,1.05826243913717,0
"MED30",1.48710767723807,0,-0.414627091643886
"MED31",-1.0230518206061,0.976769668292111,0
"MED4",0,-1.36297906987723,0.586073497540426
"MED6",-1.56271935184398,0.299580271775962,0
"MED7",0.484522993242747,0,-1.43819323402873
"MED8",-1.59753536487728,0.24330264555022,0
"MED9",1.58334036299956,-0.266524021457466,0
"MEF2A",-1.51806604342803,0.368622340461453,0
"MEF2C",1.1738165487982,-0.81545260366532,0
"MEF2D",1.68084438898336,0,-0.098231951089842
"MEGF10",1.1738165487982,-0.81545260366532,0
"MEGF6",-1.36076437831253,0,0.588964189905336
"MEGF8",1.68296073525635,0,-0.0943253668536467
"MEGF9",-1.39588456021556,0,0.542472860445517
"MEIS1",-0.602300948011026,1.35049270053878,0
"MELK",1.06595694302758,-0.932559602610687,0
"MELTF",0,0.596535338563797,-1.35494411158087
"MEMO1",1.34834847530659,-0.60507057545082,0
"MEN1",-1.47531958932687,0.431773436440979,0
"MEPCE",0,0.951265697074211,-1.04795508137618
"MERTK",0.515805287431048,-1.41555446033394,0
"MESD",-1.59383222740151,0.249398429432552,0
"MEST",1.1738165487982,-0.81545260366532,0
"MET",1.1738165487982,-0.81545260366532,0
"METAP1",1.42604105554347,-0.501395043986275,0
"METAP1D",-0.039691666593038,0,1.71186385042714
"METAP2",-1.29679256447,0,0.670219197558669
"METRNL",-1.42773863544763,0.499049390037599,0
"METTL1",1.63451075740263,-0.180883358124045,0
"METTL13",0.609096345703545,-1.34522491192017,0
"METTL14",-0.820359131905205,1.1694590544365,0
"METTL15",-1.50737957891796,0.384666527252014,0
"METTL16",1.70708388130571,-0.0488983435985055,0
"METTL17",0,-0.346300244908065,1.53273882624177
"METTL18",1.16881216031984,-0.821086218081646,0
"METTL21A",1.1738165487982,-0.81545260366532,0
"METTL25",1.71826023461302,-0.0272593707915313,0
"METTL26",-0.688582965288509,1.28186660466948,0
"METTL2B",-1.21541287403794,0,0.767822064763934
"METTL3",1.11145713428636,0,-0.884235765395295
"METTL5",1.53930475973028,-0.336198262176446,0
"METTL6",-1.19247393282151,0.794268135937269,0
"METTL7A",1.29982914649563,-0.666456629126476,0
"METTL7B",1.1738165487982,-0.81545260366532,0
"METTL8",1.1738165487982,-0.81545260366532,0
"METTL9",1.02658286082886,-0.973179464823456,0
"MEX3A",0.858500842370659,-1.13511278080347,0
"MEX3C",1.1738165487982,-0.81545260366532,0
"MEX3D",0,-0.675395239366728,1.29260325836969
"MFAP1",-1.28706123041817,0.682216359845296,0
"MFAP2",-1.42370230244962,0.504620720829677,0
"MFAP3",1.1738165487982,-0.81545260366532,0
"MFAP4",-1.23818107899757,0,0.741122940698095
"MFAP5",-1.05838914555,0,0.940451409234432
"MFF",1.65776602286976,0,-0.140064283346391
"MFGE8",-1.22350515625802,0.758384768802868,0
"MFN1",0,0.338788787941568,-1.53762541196991
"MFN2",1.34281692321782,-0.612192735430063,0
"MFSD10",1.1738165487982,-0.81545260366532,0
"MFSD14A",1.1738165487982,-0.81545260366532,0
"MFSD6",-1.55815646595221,0.306790691299975,0
"MGA",-1.52054861337116,0,0.364869655561604
"MGAM2",-1.24704980085609,0.730598467525775,0
"MGAT1",0,0.00234481195398366,-1.73087721120858
"MGAT2",0.839295450643133,-1.15251236827492,0
"MGAT4A",1.32052766685296,-0.640564752824182,0
"MGAT5",1.69801410761697,0,-0.0661765713456756
"MGEA5",0.724428772480451,0,-1.25222118546954
"MGLL",0.38077907240524,-1.50997968061873,0
"MGME1",1.71897199948629,-0.0258678553546892,0
"MGMT",0.978749367342556,0,-1.02110115425031
"MGP",0.765880405522458,0,-1.21708179812737
"MGRN1",-1.6229802532011,0.200661701580116,0
"MGST1",0.876019063693068,-1.11905275015594,0
"MGST2",0,-1.67964925821792,0.100432663883753
"MGST3",0.0829587680988302,-1.68908075131042,0
"MIA",0,-1.53971938824524,0.335557943739318
"MIA3",-1.50159396568828,0,0.393279794149611
"MIB1",1.40351554219398,0,-0.532182297186298
"MIB2",-0.273886851335275,1.57878950649262,0
"MICAL1",-1.31487314059177,0,0.647680845154825
"MICAL2",-0.779450691959008,1.20537416944374,0
"MICAL3",0.56916572077861,-1.37585015142355,0
"MICALCL",1.1738165487982,-0.81545260366532,0
"MICALL1",-1.554593053845,0,0.312396240651312
"MICALL2",-1.48482986640569,0.417955783797653,0
"MICU1",-0.848875925957764,1.14385960022365,0
"MICU2",0,-1.61028648654179,0.222102138050274
"MID1",-1.68271425681196,0,0.0947809743552152
"MID1IP1",0,-0.80767589899773,1.18069502006461
"MID2",-1.6298166848539,0.188970724158705,0
"MIEF1",-1.5053433556582,0,0.387703714829735
"MIEN1",-0.921949151752595,0,1.07607042059811
"MIER1",-1.71406199613442,0,0.0354339060358952
"MIER2",1.1738165487982,-0.81545260366532,0
"MIER3",1.1738165487982,-0.81545260366532,0
"MIF",1.41942543566694,-0.510501842986177,0
"MIF4GD",-1.53126656662661,0,0.348555671240043
"MIGA1",0.228216800371806,-1.60662917975505,0
"MIGA2",1.1738165487982,-0.81545260366532,0
"MINDY1",1.4074132429997,-0.526899315659483,0
"MINDY2",1.40751789729815,-0.526757214019683,0
"MINDY3",1.21411156459763,-0.769334362802756,0
"MINDY4",-1.70984077732803,0,0.043596938458669
"MINK1",-1.39500491598051,0.543654648621422,0
"MINOS1-NBL1",-1.1501698857073,0.841894917803879,0
"MINPP1",0.75164482670761,-1.22925470032727,0
"MIOS",1.21130353853752,0,-0.772592694948257
"MIPEP",0,-1.61794540437177,0.209206801317401
"MIPOL1",-1.43571643696177,0.487977066488982,0
"MIS12",-0.889959651242888,0,1.10614198273847
"MIS18A",1.60761102821437,-0.226577951633917,0
"MIS18BP1",-1.64553731126625,0.161688158007263,0
"MISP",-0.89087312438044,1.10529191410486,0
"MITD1",1.09967429058448,-0.896896189144567,0
"MITF",-1.27130011646152,0.701453905720325,0
"MKI67",-1.5553180981231,0,0.311257481365861
"MKL1",-1.70435964869836,0.0541140799206278,0
"MKL2",-0.143481004754744,1.65584738278388,0
"MKLN1",0,1.6212391964762,-0.203622779528127
"MKNK1",-1.37031543923618,0.576458980391553,0
"MKNK2",1.1738165487982,-0.81545260366532,0
"MKRN1",-1.06543939689364,0,0.933100607272877
"MKRN2",-1.43386747984445,0.490550437068675,0
"MKS1",1.1738165487982,-0.81545260366532,0
"MLEC",1.42603650530358,-0.501401326470744,0
"MLF1",1.1738165487982,-0.81545260366532,0
"MLF2",-1.53409379959015,0.344221366891367,0
"MLH1",0,1.4330256355131,-0.491720663807213
"MLKL",-1.41252781075485,0.519939131596091,0
"MLLT1",-1.26123788569501,0,0.713612899791879
"MLLT10",1.1738165487982,-0.81545260366532,0
"MLLT11",1.1738165487982,-0.81545260366532,0
"MLLT3",0.988553822074349,-1.0114026716253,0
"MLLT6",1.1738165487982,-0.81545260366532,0
"MLPH",0.0133896691744638,0,-1.72531715658649
"MLST8",0,-0.374793890787014,1.51396931575415
"MLX",1.43574968907444,-0.487930746236845,0
"MLXIP",1.24142226583265,0,-0.737284842195969
"MLYCD",-1.30553258161974,0,0.659364994064841
"MMAA",0.98692965996375,-1.01301364139197,0
"MMAB",0.350585736733246,-1.52993944158396,0
"MMACHC",1.1738165487982,-0.81545260366532,0
"MMADHC",1.59979710271617,0,-0.239566177531604
"MME",-1.72202421612308,0.0198820111799687,0
"MMGT1",-1.09303171667705,0.903987933367483,0
"MMP1",-1.1451943494995,0,0.847401919054829
"MMP10",-1.54658611626744,0,0.324911630768396
"MMP11",-1.43468683254723,0,0.489410605632549
"MMP12",1.1738165487982,-0.81545260366532,0
"MMP13",-0.679394061987707,0,1.28935722881516
"MMP14",1.49165144448564,0,-0.407964542979986
"MMP15",1.1738165487982,-0.81545260366532,0
"MMP19",1.46457135567324,-0.447236707752599,0
"MMP2",-1.44920549576982,0,0.469069138888387
"MMP3",-0.832611513142717,0,1.15851758308825
"MMP7",0,1.49781023334302,-0.398885534392393
"MMP8",-0.28060638686562,0,1.57461518414021
"MMP9",1.08394863073086,-0.91363261112693,0
"MMRN1",-1.57106426662859,0,0.286297052046913
"MMRN2",-0.427932929408391,0,1.47797178947235
"MMS19",0.574522165796378,-1.37178780449376,0
"MMS22L",1.1738165487982,-0.81545260366532,0
"MNAT1",-0.183227867437187,1.63315290891429,0
"MND1",1.1738165487982,-0.81545260366532,0
"MNDA",-1.59242707010888,0,0.251704410105544
"MNT",-0.462789798095621,1.45364789034478,0
"MNX1",1.1738165487982,-0.81545260366532,0
"MOB1A",-1.24280124790368,0.73564904118824,0
"MOB2",-0.768571950091646,1.2147677664367,0
"MOB3A",1.55511864994296,-0.311570827237006,0
"MOB3B",-1.63276855962133,0,0.183890743887357
"MOB3C",1.1738165487982,-0.81545260366532,0
"MOB4",-0.780727632326733,1.20426726126211,0
"MOCOS",-1.28291303724644,0.687302528061814,0
"MOCS1",0.00146532956678809,-1.73131767790499,0
"MOCS2",-1.72319365446232,0.0175804711083715,0
"MOCS3",1.60578230024671,-0.229628778575746,0
"MOGS",1.6562606687619,-0.142745789454772,0
"MON1A",1.1738165487982,-0.81545260366532,0
"MON1B",1.72333801397556,-0.0172960476020436,0
"MON2",1.32822957915637,0,-0.630819432222504
"MORC2",0,-0.758368022586645,1.22351947242989
"MORC3",1.14994808882097,0,-0.842140822056856
"MORC4",0.462837671840597,-1.45361409169384,0
"MORF4L1",1.29534646426702,0,-0.672007847951064
"MORF4L2",-1.06341489291462,0.935215037570236,0
"MOSPD2",1.01963451794902,-0.980236125087674,0
"MOV10",0,1.15520501139563,-0.836302030059394
"MOXD1",1.1738165487982,-0.81545260366532,0
"MPC1",-0.254921315787586,0,1.59046289746827
"MPC2",1.19013078817095,-0.796944494631442,0
"MPDU1",1.41775876866103,-0.512787532391707,0
"MPDZ",-1.210448182335,0,0.773583871679912
"MPEG1",1.1738165487982,-0.81545260366532,0
"MPG",1.50678034824363,0,-0.385560982254135
"MPHOSPH10",-1.66246917607597,0,0.131650233188298
"MPHOSPH6",-1.29758310627378,0.669240526038217,0
"MPHOSPH8",0,1.70455613064162,-0.0537386553411562
"MPHOSPH9",1.1738165487982,-0.81545260366532,0
"MPI",1.59457433547185,-0.248179004117995,0
"MPLKIP",-0.951960153405266,1.04728250727508,0
"MPND",1.05730957234843,-0.941573886912147,0
"MPO",1.18899151475956,0,-0.798244126221001
"MPP1",0.316011706280701,-1.55228723610493,0
"MPP2",0.494248454187522,0,-1.43120495669288
"MPP4",1.1738165487982,-0.81545260366532,0
"MPP5",1.27682584302089,0,-0.69473629179821
"MPP6",0,-1.07734056749674,0.92061138070827
"MPP7",1.34012526155631,-0.615646594709461,0
"MPPED2",0,-0.661971652800108,1.3034391942622
"MPRIP",-1.28924490740432,0.679532248947428,0
"MPST",1.03308315752181,-0.966547896703595,0
"MPV17",0.700660081713837,-1.27195433230938,0
"MPZ",1.1738165487982,-0.81545260366532,0
"MPZL1",-1.58884396748821,0,0.257567148914714
"MPZL2",1.1738165487982,-0.81545260366532,0
"MRAS",0,-1.46242393534287,0.450307044025882
"MRC1",-0.636569999323995,0,1.32369063260862
"MRC2",-0.826212848812272,0,1.16424237859944
"MRE11",1.32404184714403,0,-0.63612579011583
"MREG",1.1738165487982,-0.81545260366532,0
"MRFAP1",1.61700006985121,0,-0.210805160085134
"MRGBP",-1.71028849484408,0,0.0427337778703548
"MRI1",0.742047078868341,-1.23739947692602,0
"MRM1",-0.942472195572893,1.05644502745828,0
"MRM2",1.1738165487982,-0.81545260366532,0
"MRM3",1.64633729465151,0,-0.16028452094392
"MRNIP",1.69580769564321,-0.070342956990677,0
"MROH1",-1.45147789646819,0,0.465860370768821
"MROH2A",1.1738165487982,-0.81545260366532,0
"MRPL1",1.1916141667693,-0.795250700521546,0
"MRPL10",0.699027881504373,-1.27329843770061,0
"MRPL11",-0.638511116361272,0,1.32215470915423
"MRPL12",1.54232685923619,-0.331524601721213,0
"MRPL13",1.44066669662408,-0.481065670302802,0
"MRPL14",-1.19034708361348,0.79669763233247,0
"MRPL15",1.40433249069462,-0.531076509216685,0
"MRPL16",1.52674686372152,-0.355457659317605,0
"MRPL17",0.910009605209375,-1.087367360273,0
"MRPL18",0.869371305955736,-1.12516855472413,0
"MRPL19",1.5737905218359,-0.281930049895102,0
"MRPL2",0.816646312753335,-1.17275767643985,0
"MRPL20",-1.33278766152798,0,0.625023137902239
"MRPL21",1.39943639156009,-0.537691736086903,0
"MRPL22",1.10019565156326,-0.896338189467911,0
"MRPL23",1.45432271808341,-0.46183362570375,0
"MRPL24",1.31526728531019,0,-0.647185875954503
"MRPL27",-0.461090739309525,0,1.45484672051068
"MRPL28",1.57154365602269,-0.285530138248001,0
"MRPL3",-1.30840294011215,0,0.655783762581834
"MRPL30",-1.56051951505074,0.303061124004818,0
"MRPL32",0.332777517325111,-1.54151766236062,0
"MRPL33",1.70458572644094,0,-0.0536820955451464
"MRPL34",-1.68816892003903,0.0846589238388438,0
"MRPL35",-1.03330558757989,0,0.966320460185706
"MRPL37",1.07561144349506,-0.922432278363018,0
"MRPL38",1.19044996900613,-0.79658019348342,0
"MRPL39",1.28243331152679,-0.687889660945247,0
"MRPL4",1.43389346205841,-0.490514305443449,0
"MRPL40",0.976014922969556,-1.02379482473044,0
"MRPL41",-1.66122866930394,0,0.133874898679335
"MRPL42",1.61355229662578,-0.216618565148278,0
"MRPL43",0.757740215210724,-1.22405606807751,0
"MRPL44",1.56138517564333,-0.301692394502525,0
"MRPL45",1.27262225960755,-0.699849204236839,0
"MRPL46",1.31909706496139,-0.642368208293336,0
"MRPL47",1.69848888003725,-0.0652781913538021,0
"MRPL48",0.514532524295963,-1.41648467842867,0
"MRPL49",1.44736843650943,-0.471658183213246,0
"MRPL50",0.987023431334087,-1.01292067893223,0
"MRPL51",1.03740107826212,-0.962126679728531,0
"MRPL52",1.52183903470684,-0.362915196620089,0
"MRPL53",0.776014100442014,-1.20834867045543,0
"MRPL54",1.56525778586402,-0.29555293210682,0
"MRPL55",0.115711738891312,-1.67129365997974,0
"MRPL57",1.59658066440063,-0.244876786025009,0
"MRPL58",1.12738038767793,-0.866960041581761,0
"MRPL9",1.27974770721929,-0.691172484577059,0
"MRPS10",1.41907842119947,-0.510978026420914,0
"MRPS11",1.54677961513772,-0.324610473235205,0
"MRPS12",1.02276245596875,-0.977063503604799,0
"MRPS14",-0.578148842399037,0,1.36902929601014
"MRPS15",-1.3590179934873,0,0.591239825814652
"MRPS16",-1.63042995103195,0.187916935592163,0
"MRPS17",1.40353142469105,-0.532160806912632,0
"MRPS18A",-1.68657942682284,0.0876170368936071,0
"MRPS18B",-1.5153448475834,0.372724627990038,0
"MRPS18C",0,-0.913357483489289,1.08420852879645
"MRPS2",0.887110085496598,-1.10879052836583,0
"MRPS21",0,-0.637203344618496,1.32318970396401
"MRPS22",0.676844355400525,-1.29142790403175,0
"MRPS23",0,-1.57910618413377,0.273375759937263
"MRPS24",0.0923698016583352,0,-1.68401764939615
"MRPS25",0,-1.25757896706712,0.718010930853363
"MRPS26",-1.34190557298292,0,0.613363013807689
"MRPS27",1.66932958279733,-0.119276536984931,0
"MRPS28",0,-0.991927304094798,1.00805103123977
"MRPS30",1.14893626839789,-0.843262125183969,0
"MRPS31",1.58503394690531,0,-0.263773962023133
"MRPS33",0,-0.642881635632082,1.31868948247271
"MRPS34",0.695338729414896,0,-1.2763312629192
"MRPS35",1.56266238923131,-0.299670513505756,0
"MRPS36",0.764674013265114,-1.21811769128231,0
"MRPS5",-0.743652785315775,0,1.23604033103816
"MRPS6",-0.788473973148182,0,1.19753297018817
"MRPS7",1.35384857048301,-0.597956311579557,0
"MRPS9",1.38899309915973,-0.551707136767188,0
"MRRF",-0.0450271080319621,0,1.7090982441815
"MRS2",1.1738165487982,-0.81545260366532,0
"MRTO4",1.58690384104664,0,-0.260731246413796
"MRVI1",0,-0.841308149484685,1.15069898813309
"MS4A1",1.1738165487982,-0.81545260366532,0
"MSANTD2",1.18579536385235,-0.80188438574594,0
"MSANTD3",1.1738165487982,-0.81545260366532,0
"MSH2",1.08372190682673,0,-0.91387258041001
"MSH3",-0.268969564607069,1.58183148516768,0
"MSH6",0.844338526702721,0,-1.14796427849918
"MSI1",1.29643203112507,-0.670665325386941,0
"MSI2",1.71752852228692,-0.0286881777782956,0
"MSL1",1.5919128321002,-0.252547351823933,0
"MSL2",1.13251476370344,-0.861348212314712,0
"MSL3",-0.764388368208164,1.21836284921621,0
"MSLN",1.71278454762122,-0.0379101471144723,0
"MSMB",1.1738165487982,-0.81545260366532,0
"MSMO1",0,-0.556030809544736,1.38575209825435
"MSN",-1.53744961317577,0,0.339059700980834
"MSR1",0,1.59820983044754,-0.242189473215746
"MSRA",1.5043745148222,-0.389146606699263,0
"MSRB2",1.65890865931348,-0.138025150767041,0
"MSRB3",-1.61013046893309,0,0.222363548836702
"MST1",0,-0.767822906226717,1.21541215032191
"MST1R",1.1738165487982,-0.81545260366532,0
"MSTO1",0.496087838779237,-1.42987820102048,0
"MSX2",1.42980005988293,-0.496196102316034,0
"MT1E",1.1738165487982,-0.81545260366532,0
"MT1F",-1.54050671242518,0,0.334341276098164
"MT1X",-1.23212066906001,0,0.748274299149111
"MT2A",-1.4582149640338,0,0.45630672365171
"MT3",1.1738165487982,-0.81545260366532,0
"MTA1",0,0.244784608275294,-1.59663659953548
"MTA2",-1.16443080289291,0.826001797339174,0
"MTA3",1.51781705832946,0,-0.368998174903955
"MTAP",1.19231745086794,-0.794447013899374,0
"MTCH1",1.01996667750331,-0.979899536707735,0
"MTCH2",0,-1.32914845468677,0.629652680525872
"MTCL1",-0.0964124706584676,0,1.68183089624516
"MTDH",-1.127630464092,0,0.866687180513568
"MTERF1",1.1738165487982,-0.81545260366532,0
"MTERF2",1.65216333583575,-0.150016295295885,0
"MTERF3",-1.55627026152539,0.309760615537831,0
"MTERF4",0.836888105457442,-1.15467823247605,0
"MTF1",-1.66069760758971,0.134826098546357,0
"MTF2",1.1738165487982,-0.81545260366532,0
"MTFMT",1.1738165487982,-0.81545260366532,0
"MTFP1",1.1738165487982,-0.81545260366532,0
"MTFR1",1.19162267254098,-0.795240982916223,0
"MTFR1L",-1.17799092323827,0.810737741022066,0
"MTFR2",1.1738165487982,-0.81545260366532,0
"MTG1",0.30687289140359,-1.55810431378692,0
"MTG2",-1.50571436149148,0,0.387150800015246
"MTHFD1",0.32366383714693,-1.54738757885584,0
"MTHFD1L",-0.100877390885101,0,1.67940748673844
"MTHFD2",1.66199456685319,-0.13250183168087,0
"MTHFD2L",1.1738165487982,-0.81545260366532,0
"MTHFR",-1.71811451946498,0.0275440449714366,0
"MTHFS",1.65934769647999,0,-0.137240789481413
"MTHFSD",-0.268040730383215,0,1.58240488081875
"MTIF2",1.23521281496672,-0.744629613295157,0
